group,time,s_MP,change,type,length,sum_change,area,surge_area,group,time,change,type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,length,sum_change,area
6395,1677282009502.0,18.4,0.004627815993251239,surge,1,0.004627815993251239,0.004627815993251239,0.004627815993251239,6396.0,1677286308691.0,-0.0008138173276566518,precursor,18.35,4109794.61,34891171.7,460189.07,354876.62,2.0,-0.00768314163069419,-0.01536628326138838
6397,1677296383313.0,18.23,0.0010988121400408945,surge,4,0.005617778195825308,0.02247111278330123,0.02247111278330123,6398.0,1677314436035.0,5.494266535271963e-05,precursor,18.31,3674354.36,34950063.26,436387.0,358004.94,5.0,-0.007204826551687171,-0.036024132758435856
6399,1677331739299.0,18.22,0.0017666996854830308,surge,1,0.0017666996854830308,0.0017666996854830308,0.0017666996854830308,6400.0,1677337257847.0,-0.1102968778124777,precursor,18.21,3650710.19,34969425.95,436579.26,358660.54,1.0,-0.1102968778124777,-0.1102968778124777
6401,1677339018789.0,18.22,0.001325966850828708,surge,1,0.001325966850828708,0.001325966850828708,0.001325966850828708,6402.0,1677339048777.0,5.488474204171645e-05,precursor,18.22,3653700.43,34986777.3,436704.42,359582.32,18.0,-0.0065460330231780885,-0.1178285944172056
6403,1677340633089.0,18.11,0.0012713911127302246,surge,1,0.0012713911127302246,0.0012713911127302246,0.0012713911127302246,6404.0,1677340871390.0,-0.00033015198391245226,precursor,18.14,3643547.81,34961296.78,436867.95,358518.74,2.0,-0.0007153690726222406,-0.0014307381452444811
6405,1677341451431.0,18.16,0.004969234858724447,surge,1,0.004969234858724447,0.004969234858724447,0.004969234858724447,6406.0,1677341841889.0,0.00027810917466053464,precursor,18.23,3686643.53,34964058.4,438634.26,358287.27,2.0,-0.0019731917598297733,-0.003946383519659547
6407,1677342477786.0,18.17,0.0007709857890074057,surge,2,0.001761478810911854,0.003522957621823708,0.003522957621823708,6408.0,1677343490419.0,-0.0010433513872089907,precursor,18.2,3666724.03,34980744.32,437581.98,359313.89,3.0,-0.00610832373294522,-0.01832497119883566
6409,1677344800623.0,18.12,0.003318095043613778,surge,1,0.003318095043613778,0.003318095043613778,0.003318095043613778,6410.0,1677345558201.0,-0.002699422764037629,precursor,18.11,3639977.56,34990121.36,436680.07,360003.17,3.0,-0.0022000205889913917,-0.006600061766974175
6411,1677347526796.0,18.11,0.0006077960906649471,surge,1,0.0006077960906649471,0.0006077960906649471,0.0006077960906649471,6412.0,1677348387376.0,-0.0015444926275550274,precursor,18.09,3644925.45,34908289.26,437156.0,356685.37,4.0,-0.011912369820115353,-0.04764947928046141
6413,1677351855286.0,17.88,0.0020178083286333747,surge,1,0.0020178083286333747,0.0020178083286333747,0.0020178083286333747,6414.0,1677352733234.0,-0.0042307876085183604,precursor,17.92,3601234.3,34822219.21,435812.72,352895.82,9.0,-0.02018208620850679,-0.1816387758765611
6415,1677362703165.0,17.6,0.006319090045512843,surge,3,0.021175615074038857,0.06352684522211657,0.06352684522211657,6416.0,1677368127567.0,-0.0005012066084120858,precursor,17.96,3704702.65,34661045.96,441490.61,343609.23,4.0,-0.004796870890970029,-0.019187483563880114
6417,1677372722562.0,17.88,0.0007843766012121222,surge,1,0.0007843766012121222,0.0007843766012121222,0.0007843766012121222,6418.0,1677374428960.0,-0.00011170054619900061,precursor,17.86,3665306.0,34696995.59,439973.69,346102.29,2.0,-5.3895269259085505e-05,-0.00010779053851817101
6419,1677377970557.0,17.85,0.003755562098207599,surge,3,0.009277517437715044,0.02783255231314513,0.02783255231314513,6420.0,1677384139242.0,-0.0005528191487555234,precursor,18.07,3689489.86,34438464.83,439925.04,331352.63,2.0,-0.0026595276734419416,-0.005319055346883883
6421,1677387302804.0,18.02,0.0016127792887533966,surge,1,0.0016127792887533966,0.0016127792887533966,0.0016127792887533966,6422.0,1677390584044.0,-0.0009956257311562132,precursor,18.05,3702410.76,34431608.6,441479.6,330920.22,1.0,-0.0009956257311562132,-0.0009956257311562132
6423,1677393576340.0,18.03,0.0016675314505952387,surge,2,0.0028321646746010563,0.005664329349202113,0.005664329349202113,6424.0,1677398729333.0,-0.001493974052774205,precursor,18.06,3720335.29,34426373.7,442414.39,330602.63,1.0,-0.001493974052774205,-0.001493974052774205
6425,1677401992942.0,18.04,0.003162045046156936,surge,2,0.006647424428471748,0.013294848856943497,0.013294848856943497,6426.0,1677408435492.0,5.591491685951189e-05,precursor,18.15,3708930.85,35012369.37,441056.98,335886.29,4.0,-0.005012808922397793,-0.020051235689591173
6427,1677419217235.0,18.09,0.004984895758332719,surge,1,0.004984895758332719,0.004984895758332719,0.004984895758332719,6428.0,1677423161831.0,-0.0009875156471790048,precursor,18.18,3741013.38,34992775.01,442651.92,334500.95,1.0,-0.0009875156471790048,-0.0009875156471790048
6429,1677425779061.0,18.12,0.0012152214642688008,surge,1,0.0012152214642688008,0.0012152214642688008,0.0012152214642688008,6430.0,1677429084468.0,-0.0036897319110335116,precursor,18.09,3745584.93,34961039.7,443446.66,333005.18,2.0,-0.00424234029655205,-0.0084846805931041
6431,1677433458451.0,18.11,0.0043160306534616,surge,4,0.023413591910085907,0.09365436764034363,0.09365436764034363,6432.0,1677448291482.0,-0.004972799715357234,precursor,18.48,3791536.31,35069167.36,442868.24,337270.04,3.0,-0.01066042304392606,-0.03198126913177818
6433,1677463648243.0,18.36,0.0006009147763714751,surge,1,0.0006009147763714751,0.0006009147763714751,0.0006009147763714751,6434.0,1677467539023.0,-0.0005968655145765167,precursor,18.29,3725442.11,35268679.53,440690.93,349290.55,4.0,-0.011442243257930973,-0.04576897303172389
6435,1677483069692.0,18.19,0.0018232352988713618,surge,1,0.0018232352988713618,0.0018232352988713618,0.0018232352988713618,6436.0,1677487550693.0,-0.0032484759950203836,precursor,18.12,3740900.75,35592492.41,442809.38,367613.39,2.0,-0.003963002149162631,-0.007926004298325262
6437,1677497462458.0,18.1,0.0013319444908124756,surge,3,0.023052735842138117,0.06915820752641436,0.06915820752641436,6438.0,1677510136039.0,-0.009226212457424287,precursor,18.53,3273450.56,35096328.52,415090.96,339314.88,3.0,-0.036374549296859925,-0.10912364789057977
6439,1677530013954.0,17.81,0.0011858517819949954,surge,4,0.22286476230037208,0.8914590492014883,0.8914590492014883,6440.0,1677541635970.0,-0.0005023879317222035,precursor,17.91,3401812.51,35266181.41,424694.23,363086.56,3.0,-0.17728389895293725,-0.5318516968588117
6441,1677651448446.0,17.66,0.0990119608025523,surge,1,0.0990119608025523,0.0990119608025523,0.0990119608025523,6442.0,1677651478203.0,5.672138826240403e-05,precursor,17.66,3889841.15,35115337.42,457108.9,357622.79,11.0,-0.0015283943099234532,-0.016812337409157985
6443,1677651957203.0,17.63,0.0006806579693703796,surge,2,0.0018712308435961723,0.0037424616871923446,0.0037424616871923446,6444.0,1677652215842.0,0.00016981133284750262,precursor,17.67,3881659.38,35099828.88,456665.39,356650.72,1.0,0.00016981133284750262,0.00016981133284750262
6445,1677652383052.0,17.67,0.0007362553144388162,surge,1,0.0007362553144388162,0.0007362553144388162,0.0007362553144388162,6446.0,1677652590946.0,0.0002263723463797551,precursor,17.67,2390748.8,34315581.99,370990.37,312708.6,1.0,0.0002263723463797551,0.0002263723463797551
6447,1677652819523.0,17.69,0.000848416470540525,surge,1,0.000848416470540525,0.000848416470540525,0.000848416470540525,6448.0,1677653055400.0,-5.601840340209163e-05,precursor,17.7,2497465.69,34405161.63,377003.18,317692.46,2.0,-0.002202081300274961,-0.004404162600549922
6449,1677653524291.0,17.7,0.0022091507854194335,surge,1,0.0022091507854194335,0.0022091507854194335,0.0022091507854194335,6450.0,1677653863077.0,-0.001129975548377593,precursor,17.69,2389902.37,34329086.42,370873.03,313434.27,3.0,-0.0018651097986250417,-0.005595329395875126
6451,1677654756606.0,17.67,0.0008490887101581191,surge,3,0.002489296835443644,0.0074678905063309325,0.0074678905063309325,6452.0,1677656179254.0,-0.0005640468658935748,precursor,17.69,2474632.32,34400528.44,375681.4,317490.6,3.0,-0.0018630354923147908,-0.005589106476944373
6453,1677657821265.0,17.67,0.0009056179675937859,surge,1,0.0009056179675937859,0.0009056179675937859,0.0009056179675937859,6454.0,1677658358295.0,0.0005101366927801277,precursor,17.7,2542066.27,34388294.57,379604.9,316783.67,2.0,0.00011510308502115101,0.00023020617004230201
6455,1677659683528.0,17.7,0.0012444070805871954,surge,2,0.003107028540132362,0.006214057080264724,0.006214057080264724,6456.0,1677661256440.0,-0.0004491158038002374,precursor,17.76,2519176.82,34368788.2,378279.09,315555.52,1.0,-0.0004491158038002374,-0.0004491158038002374
6457,1677661688394.0,17.73,0.0009025203260248471,surge,1,0.0009025203260248471,0.0009025203260248471,0.0009025203260248471,6458.0,1677662331363.0,0.0002823880943171542,precursor,17.77,2513575.05,34317575.77,377840.09,312737.27,1.0,0.0002823880943171542,0.0002823880943171542
6459,1677662894810.0,17.76,0.0007886370146822363,surge,1,0.0007886370146822363,0.0007886370146822363,0.0007886370146822363,6460.0,1677663720533.0,-0.0017994591634289958,precursor,17.77,2510668.4,34366292.8,375543.19,315472.98,4.0,-0.002644020638069333,-0.010576082552277332
6461,1677666680299.0,17.75,0.0011851026581841228,surge,3,0.003156744600395467,0.0094702338011864,0.0094702338011864,6462.0,1677670234275.0,-0.0005617976461218643,precursor,17.77,2512091.39,34357176.77,375610.88,314939.16,3.0,-0.0020806440677517022,-0.006241932203255107
6463,1677673346285.0,17.76,0.001352525632541446,surge,1,0.001352525632541446,0.001352525632541446,0.001352525632541446,6464.0,1677674647347.0,-0.00044965936470366954,precursor,17.79,3938607.76,35124216.14,456879.09,354015.09,5.0,-0.005687946889901307,-0.028439734449506537
6465,1677681512880.0,17.66,0.004414392507619702,surge,1,0.004414392507619702,0.004414392507619702,0.004414392507619702,6466.0,1677682895162.0,-0.004613048301349431,precursor,17.75,3767052.34,35136312.86,448781.81,354365.5,1.0,-0.004613048301349431,-0.004613048301349431
6467,1677684788412.0,17.64,0.0024999179743208757,surge,1,0.0024999179743208757,0.0024999179743208757,0.0024999179743208757,6468.0,1677686023456.0,-0.0006694030660341577,precursor,17.73,3884076.88,35249643.1,454457.7,361195.57,2.0,-0.007392804426544719,-0.014785608853089438
6469,1677688671688.0,17.57,0.0031390084979993627,surge,1,0.0031390084979993627,0.0031390084979993627,0.0031390084979993627,6470.0,1677690579250.0,-0.0013015690024973047,precursor,17.63,3907003.59,35263279.46,456610.14,362512.09,8.0,-0.012686467307813564,-0.10149173846250852
6471,1677703753788.0,17.52,0.00568880492212942,surge,2,0.011688523025045704,0.02337704605009141,0.02337704605009141,6472.0,1677709163250.0,-0.0014171693939449947,precursor,17.61,3874798.95,35284881.86,454826.1,364108.34,1.0,-0.0014171693939449947,-0.0014171693939449947
6473,1677710311445.0,17.61,0.003126971745426066,surge,3,0.011839509261607373,0.03551852778482212,0.03551852778482212,6474.0,1677716777846.0,-0.0019095142635387364,precursor,17.8,3921713.15,35304849.95,456059.43,364338.97,7.0,-0.019162768462556524,-0.13413937923789568
6475,1677733021909.0,17.5,0.0016080316016258255,surge,1,0.0016080316016258255,0.0016080316016258255,0.0016080316016258255,6476.0,1677735150822.0,-0.006576274750751487,precursor,17.47,3928696.46,35389341.56,458887.78,367405.44,3.0,-0.013592791097356626,-0.040778373292069875
6477,1677743827272.0,17.28,0.001623121660571325,surge,2,0.005328808693622289,0.010657617387244578,0.010657617387244578,6478.0,1677752506304.0,-0.0012082141481276842,precursor,17.34,3473460.11,35434175.76,432905.14,370671.86,5.0,-0.008138646307311181,-0.04069323153655591
6479,1677769382033.0,17.29,0.004308097566821667,surge,1,0.004308097566821667,0.004308097566821667,0.004308097566821667,6480.0,1677773275147.0,-0.0031817050138424952,precursor,17.29,3439450.2,35585185.98,431892.44,379594.01,2.0,-0.0050921002548681375,-0.010184200509736275
6481,1677780657585.0,17.17,0.002327916944092967,surge,4,0.014682296103275726,0.0587291844131029,0.0587291844131029,6482.0,1677800456408.0,0.000464876244236212,precursor,17.46,3390844.24,35484898.25,429448.35,372306.07,3.0,-0.07178930719396545,-0.21536792158189635
6483,1677817591878.0,16.23,0.006120616372875909,surge,1,0.006120616372875909,0.006120616372875909,0.006120616372875909,6484.0,1677823059596.0,-0.2008838666154404,precursor,16.27,4050232.27,35212451.0,481067.7,362981.45,1.0,-0.2008838666154404,-0.2008838666154404
6485,1677825034473.0,16.36,0.09367756504416687,surge,1,0.09367756504416687,0.09367756504416687,0.09367756504416687,6486.0,1677825064580.0,0.0001222867282120621,precursor,16.37,3848713.68,35171125.99,467786.79,360087.38,24.0,-0.003361594323728734,-0.08067826376948961
6487,1677827468231.0,16.34,0.00220716028674115,surge,2,0.00336957667548341,0.00673915335096682,0.00673915335096682,6488.0,1677828227820.0,-0.00018296344026373922,precursor,16.36,3758097.78,35168502.14,462053.98,359917.91,1.0,-0.00018296344026373922,-0.00018296344026373922
6489,1677828690242.0,16.37,0.0012836937630010593,surge,2,0.0020161083448209547,0.0040322166896419095,0.0040322166896419095,6490.0,1677829283303.0,0.00036626298174951,precursor,16.42,3748068.51,35179158.06,461183.22,360505.53,2.0,-0.00024327026077262118,-0.00048654052154524236
6491,1677830197743.0,16.41,0.0008542539198129306,surge,1,0.0008542539198129306,0.0008542539198129306,0.0008542539198129306,6492.0,1677830790828.0,-0.00012187694958555317,precursor,16.42,3732327.52,35182667.83,460038.56,360737.32,1.0,-0.00012187694958555317,-0.00012187694958555317
6493,1677831156042.0,16.42,0.0007315960709209258,surge,1,0.0007315960709209258,0.0007315960709209258,0.0007315960709209258,6494.0,1677831757533.0,0.00012206246616113248,precursor,16.43,3765092.69,35173363.56,466052.21,360122.23,1.0,0.00012206246616113248,0.00012206246616113248
6495,1677832395721.0,16.43,0.001218286673279012,surge,3,0.003894500189775085,0.011683500569325255,0.011683500569325255,6496.0,1677834983718.0,-0.00242678040442349,precursor,16.47,3703784.4,35111819.32,461957.4,356316.79,5.0,-0.003093845923280236,-0.015469229616401181
6497,1677838289516.0,16.43,0.0008520999075948499,surge,4,0.003951077399181347,0.015804309596725387,0.015804309596725387,6498.0,1677841832019.0,-0.0009698807357994554,precursor,16.48,2901744.24,35099980.93,410957.46,355553.26,1.0,-0.0009698807357994554,-0.0009698807357994554
6499,1677843213817.0,16.47,0.0011528394719085178,surge,2,0.0018214919775226158,0.0036429839550452315,0.0036429839550452315,6500.0,1677845482176.0,-0.0006659328482363947,precursor,16.52,3001409.71,35100441.62,416939.99,355485.18,4.0,-0.003149748489069193,-0.012598993956276772
6501,1677849726387.0,16.49,0.004193056663850059,surge,2,0.007521882907859756,0.015043765815719512,0.015043765815719512,6502.0,1677853626091.0,-5.773593141846778e-05,precursor,16.57,2122186.19,34525889.0,363017.86,320942.02,6.0,-0.00741988883742759,-0.04451933302456554
6503,1677861180208.0,16.49,0.001944625231497099,surge,3,0.01663360737280466,0.049900822118413984,0.049900822118413984,6504.0,1677865837977.0,-0.030245003425912832,precursor,16.59,3290079.62,34927441.44,430125.68,344832.69,4.0,-0.030425835252314307,-0.12170334100925723
6505,1677865957990.0,16.59,0.0006031363088059294,surge,1,0.0006031363088059294,0.0006031363088059294,0.0006031363088059294,6506.0,1677865988410.0,-0.000180831826401473,precursor,16.59,3298839.79,34928340.64,430679.49,344895.85,11.0,-0.0011442855841716337,-0.01258714142588797
6507,1677866759415.0,16.58,0.0006638139326305747,surge,1,0.0006638139326305747,0.0006638139326305747,0.0006638139326305747,6508.0,1677866898835.0,0.00030164086522983525,precursor,16.59,3313224.83,34923728.99,431538.37,344580.27,11.0,-0.006161450595908025,-0.06777595655498828
6509,1677869653959.0,16.5,0.0006076061158027946,surge,1,0.0006076061158027946,0.0006076061158027946,0.0006076061158027946,6510.0,1677869956107.0,-0.0003029934606029516,precursor,16.48,3258744.12,35025354.87,428939.37,350898.43,1.0,-0.0003029934606029516,-0.0003029934606029516
6511,1677870506405.0,16.49,0.0007280450803880845,surge,2,0.0016375035216841028,0.0032750070433682056,0.0032750070433682056,6512.0,1677871386150.0,-0.001271846397296883,precursor,16.51,3281328.87,35022216.43,430194.36,350635.15,2.0,-0.0014534074400576636,-0.002906814880115327
6513,1677872650964.0,16.51,0.0009100468497323932,surge,3,0.0037564412564002666,0.0112693237692008,0.0112693237692008,6514.0,1677874396432.0,0.0003626838458910986,precursor,16.56,3309869.69,35031539.61,431611.26,351014.44,6.0,-0.005264964239381042,-0.03158978543628625
6515,1677878526219.0,16.42,0.002733273594784413,surge,1,0.002733273594784413,0.002733273594784413,0.002733273594784413,6516.0,1677879787188.0,-0.0013263476464466018,precursor,16.52,3297153.6,35034503.83,431033.31,351338.26,1.0,-0.0013263476464466018,-0.0013263476464466018
6517,1677880326093.0,16.46,0.0006753087146463387,surge,10,0.022841854731279553,0.22841854731279554,0.22841854731279554,6518.0,1677893694225.0,-0.0034379529943400545,precursor,16.82,3579925.83,34998269.94,450891.53,347895.75,5.0,-0.008443143605984017,-0.04221571802992008
6519,1677900220470.0,16.74,0.0011362923087219646,surge,2,0.00227119201523065,0.0045423840304613,0.0045423840304613,6520.0,1677903167835.0,-0.0007142118877699777,precursor,16.78,3585487.86,35035658.95,451757.7,349936.15,3.0,-0.004594781771030742,-0.013784345313092226
6521,1677906500062.0,16.71,0.001259351929518504,surge,1,0.001259351929518504,0.001259351929518504,0.001259351929518504,6522.0,1677907940691.0,-0.0016156914605930828,precursor,16.68,3576618.99,35063706.69,451972.2,351848.24,1.0,-0.0016156914605930828,-0.0016156914605930828
6523,1677910324340.0,16.72,0.004378565616712593,surge,2,0.005275977476701899,0.010551954953403797,0.010551954953403797,6524.0,1677915579261.0,-0.0005959835587032059,precursor,16.76,3613683.12,35010481.52,453451.41,350602.32,1.0,-0.0005959835587032059,-0.0005959835587032059
6525,1677918466672.0,16.76,0.0008362843571034006,surge,2,0.0022692955299440155,0.004538591059888031,0.004538591059888031,6526.0,1677923662901.0,-0.00017513388938985574,precursor,16.77,3542485.2,35039979.21,449093.09,354862.3,5.0,-0.004106836659109858,-0.02053418329554929
6527,1677934358272.0,16.73,0.0006580736122664188,surge,1,0.0006580736122664188,0.0006580736122664188,0.0006580736122664188,6528.0,1677936590736.0,-0.0016131181052105204,precursor,16.73,3559096.46,35004583.31,450526.1,353438.04,4.0,-0.01227123489166685,-0.0490849395666674
