,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,surge_targets_met_pct,label,Cluster
3644,-0.3984370357810443,-0.0173653575273783,-0.1883606628452644,-0.0887202706336744,-0.0038043578978603,2,0.4634994206257143,7,1
3645,0.0282800377234311,0.0002993588419284,0.0114141520453073,0.000264596392866,-0.0062569258037366,5,1.0875787063537568,10,9
3646,-0.0114323461710289,-0.0017150150060387,-0.0030434628731946,-0.0084411679314688,-0.0026212174512131,1,-0.3426613363792248,3,1
3647,-0.0013109160404212,0.0013873383678886,0.0018188629988344,0.0075472957825317,-0.0025049542839365,1,-0.5119453924914668,3,1
3648,-0.008357831894708,-0.0024084043926303,-0.0011850682270934,-0.0094745593050452,-0.0069554096694157,2,0.0569800569800456,5,1
3649,-0.0923200186415261,-0.0022178052521171,-0.0413478672926614,-0.0085846468167165,-0.0123861490205313,3,-0.5704506560182625,3,1
3650,-0.122299080991948,-0.9635494243557912,-0.2988913902850001,0.3428160790093912,-0.4628545781670319,8,0.0,4,0
3651,0.0020718588444383,0.0001095137152584,0.0012220497219128,0.0009764350333315,-0.0035100631861229,7,-0.1783590963139187,4,9
3652,-0.028462245865356,0.0011601636174953,-0.0137568132633416,0.0057754519694667,-0.001308992367614,2,0.0,4,1
3653,-0.0028213153803269,0.0003732739780299,-0.001438405855649,0.0015665138182809,-0.0002377413087444,1,0.0595947556614899,5,1
3654,0.004635528564004,-0.00019639796766,0.0020239100339709,-0.0009036712868929,-0.0003554799442519,1,-0.1782531194295756,4,1
3655,0.1884785323468778,0.0091735064060035,0.0837308402763851,0.0473963279991129,-0.0006527475433794,2,0.0,4,1
3656,0.0059229322771978,0.000261587942736,0.0024813051727976,0.0014329668805126,-0.0002958202447359,2,-0.1185536455245973,4,1
3657,-0.0115806247337493,-0.000114286420242,-0.0050534862566543,-0.0005337502842295,-0.0028970324186656,2,0.0,4,1
3658,-0.004170989965979,-4.562275804109728e-05,-0.0019611203605172,-0.0002314787253082,-0.0018220066687312,3,0.2357100766057908,6,1
3659,-0.0037995112345623,-0.0002626303033221,-0.0011534262127311,-0.0010661956882519,-0.0028720130140267,2,-0.2340550029256825,4,1
3660,0.0011745566629033,-0.0012051460151245,0.0003565045946931,-0.0054045906179843,-0.0031697384325725,2,-0.0586854460093779,4,1
3661,0.0104659719277021,0.0018050239757011,0.0086673315652991,0.0104250578956897,-0.0105975351884917,8,0.235432607416143,6,9
3662,-0.0434389056303928,-0.0005760521837753,-0.0163320124555689,-0.0017022986773146,-0.0109935249169216,5,-0.1186239620403296,4,9
3663,0.7246767547755164,0.0247630696291474,0.2517302090413245,0.1408117881159682,-0.0110317284533292,3,0.0593824228028596,5,5
3664,-0.0152552655961419,0.0002358061849698,-0.0031128330313708,0.0034745035597785,-0.0146943173191354,4,-0.5347593582887692,3,1
3665,0.3102658052566744,-0.0001092588399164,0.0532288524989207,0.013582060329531,-0.0034578480658847,3,0.1195457262402843,5,1
3666,-0.0175631602299072,-9.43174541290226e-05,-0.0059366014419235,-0.0006232745998617,-0.0128514148294498,6,-0.0597371565113381,4,9
3667,-0.0067003445648087,-0.0003261233011199,-0.0018332042971679,-0.0009931536084409,-0.0012322795664695,1,-0.2942907592701422,4,1
3668,-0.0061874380806659,-0.0006560599212682,-0.0014529458630493,-0.0013608003256965,-0.0102844406927993,2,0.5767012687427994,8,1
3669,-0.0074842030867224,0.0010152315690189,-0.0030408856543918,0.0052330702252663,-5.793731055070418e-05,2,-0.0580046403712181,4,1
3670,-0.0029620419198741,0.0005777970306857,-0.0013711661905935,0.0028359292603896,0.0004637681938699,1,0.1160092807424775,5,1
3671,-3.656561523035506e-05,0.0006904874048898,0.0002856380825667,0.0037255774716011,-0.0053806801177728,5,-0.1155401502021928,4,9
3672,-0.0056699110864506,-0.0005255774724233,-0.0010631857227562,-0.0014858638810479,-0.0057538015923201,4,0.0,4,1
3673,-0.0203759891770535,-0.0011039798023037,-0.0097524175113067,-0.0061493386244301,-0.0012804570082502,1,0.1166180758017675,5,1
3674,0.0086915897909942,2.370153426467514e-05,0.0037419913909702,0.0002221756855066,-0.000753788576786,2,0.1744186046511694,6,1
3675,-0.0063264080599758,-0.0002054669129883,-0.002006781530302,-0.0006988363550621,-0.0044095022372393,6,-0.0579374275782245,4,9
3676,-0.0002363202718383,-0.0006007453005846,0.0013617995916725,9.335223901674184e-07,-0.0066164147537619,3,0.2326934264106989,6,1
3677,0.0136044009542525,9.04124560726638e-05,0.0057114210675877,-0.0003751203049267,-0.0014545346252193,3,0.4086398131932299,7,1
3678,-0.0567273266987425,-0.0017111498904464,-0.0279606250112852,-0.0087171965717313,-0.0004058630212861,1,0.1164144353899858,5,1
3679,0.0207668774730209,-0.0007250176345195,0.0089590364107083,-0.0038690779675784,0.0002910557172371,2,0.1737116386797981,6,1
3680,0.0169567173280165,-0.001146005943821,0.0053446717449312,-0.0074410563555221,-0.0037678520258899,1,0.6896551724137989,8,1
3681,0.0132131557537882,-0.0007670989851766,0.0072453541059067,-0.0030636538017456,-0.0010203083313932,1,-0.2852253280091312,4,1
